Model,DT2055 VW Multi Channel Logger
Name,Multi Channel VW Logger DT2055
Serial Number,03039
Firmware Version,1.20,Software Version,1.41.7
Sampling Status,LOGGING
Sampling Rate,FIXED
Current Interval,8:0:0
Start Time,2016/08/06,10:14:30
Current Time,2018/07/15,16:16:08
Number Of Sensors,10
Number Of Records,2125,USB
Sensor Upload Num / Status Code,2,80000,FFFFFFFF,132098


"TIMESTAMP","RECORD","BATTERY","Therm 1","Therm 2","Therm 3","Therm 4","Therm 5","Therm 6","Therm 7","Therm 8","Therm 9","Therm 10",,,,"Therm 1","Therm 2","Therm 3","Therm 4","Therm 5","Therm 6","Therm 7","Therm 8","Therm 9","Therm 10","LOGGER TEMP","RESET","USB","RSTAR","STATUS"
,,,,,,,,,,,,,,,Unit Type," "," "," "," "," "," "," "," "," "," "
,,,,,,,,,,,,,,,Input Units," "," "," "," "," "," "," "," "," "," "
,,,,,,,,,,,,,,,Output Units," "," "," "," "," "," "," "," "," "," "
,,,,,,,,,,,,,,,Offset," "," "," "," "," "," "," "," "," "," "
,,,,,,,,,,,,,,,Cal A =," "," "," "," "," "," "," "," "," "," "
,,,,,,,,,,,,,,,Zero B =," "," "," "," "," "," "," "," "," "," "
,,,,,,,,,,,,,,,Cal C =," "," "," "," "," "," "," "," "," "," "
,,,,,,,,,,,,,,,Temp CF," "," "," "," "," "," "," "," "," "," "
,,,,,,,,,,,,,,,Temp Initial," "," "," "," "," "," "," "," "," "," "
,,,,,,,,,,,,,,,Linked Channel," "," "," "," "," "," "," "," "," "," "
,,,,,,,,,,,,,,,Sensor,"3K NTC","3K NTC","3K NTC","3K NTC","3K NTC","3K NTC","3K NTC","3K NTC","3K NTC","3K NTC"
"UNITS->",,"Volts","deg C","deg C","deg C","deg C","deg C","deg C","deg C","deg C","deg C","deg C",,,,"Ohms","Ohms","Ohms","Ohms","Ohms","Ohms","Ohms","Ohms","Ohms","Ohms","deg C"
2017/02/24 10:14:30,607,2.90,-3.13,-0.92,-0.06,0.99,1.43,1.53,1.39,0.90,0.81,0.72,,,,11517.142578,10273.679688,9829.030273,9316.480469,9113.182617,9064.357422,9130.696289,9358.521484,9404.429688,9446.957031,-7.30,0,0,0,000
2017/02/24 18:14:30,608,2.90,-3.15,-0.93,-0.07,0.99,1.42,1.53,1.39,0.90,0.81,0.72,,,,11528.122070,10279.090820,9832.868164,9318.876953,9115.514648,9065.517578,9131.866211,9358.521484,9404.429688,9446.957031,-7.50,0,0,0,000
2017/02/25 02:14:30,609,2.90,-3.16,-0.94,-0.07,0.98,1.42,1.53,1.39,0.90,0.81,0.72,,,,11532.831055,10283.152344,9835.430664,9321.273438,9116.681641,9065.517578,9131.866211,9358.521484,9404.429688,9446.957031,-7.50,0,0,0,000
2017/02/25 10:14:30,610,2.90,-3.17,-0.96,-0.08,0.97,1.42,1.53,1.39,0.90,0.81,0.72,,,,11542.258789,10289.925781,9839.272461,9324.871094,9117.848633,9066.674805,9131.866211,9358.521484,9404.429688,9446.957031,-7.50,0,0,0,000
2017/02/25 18:14:30,611,2.90,-3.19,-0.97,-0.09,0.97,1.41,1.53,1.39,0.90,0.81,0.72,,,,11548.549805,10298.061523,9844.398438,9327.269531,9119.016602,9066.674805,9131.866211,9358.521484,9403.217773,9446.957031,-7.00,0,0,0,000
2017/02/26 02:14:30,612,2.90,-3.41,-0.98,-0.10,0.96,1.41,1.53,1.39,0.90,0.81,0.72,,,,11684.886719,10304.847656,9848.245117,9329.668945,9121.350586,9066.674805,9130.696289,9358.521484,9403.217773,9446.957031,-6.00,0,0,0,000
2017/02/26 10:14:30,613,2.90,-3.46,-0.99,-0.11,0.96,1.41,1.53,1.39,0.90,0.81,0.72,,,,11712.090820,10310.280273,9852.094727,9332.068359,9122.518555,9067.835938,9130.696289,9358.521484,9403.217773,9446.957031,-6.30,0,0,0,000
2017/02/26 18:14:30,614,2.90,-3.46,-1.00,-0.11,0.95,1.40,1.53,1.39,0.90,0.81,0.72,,,,11715.295898,10315.716797,9854.661133,9334.469727,9123.686523,9067.835938,9131.866211,9358.521484,9403.217773,9446.957031,-6.70,0,0,0,000
2017/02/27 02:14:30,615,2.90,-3.59,-1.02,-0.12,0.95,1.40,1.52,1.39,0.90,0.81,0.72,,,,11794.202148,10323.878906,9859.798828,9336.871094,9124.853516,9068.995117,9131.866211,9358.521484,9403.217773,9446.957031,-6.30,0,0,0,000
2017/02/27 10:14:30,616,2.90,-3.62,-1.03,-0.13,0.94,1.40,1.52,1.39,0.90,0.81,0.72,,,,11815.254883,10332.047852,9863.652344,9339.273438,9127.191406,9068.995117,9131.866211,9358.521484,9403.217773,9446.957031,-6.30,0,0,0,000
2017/02/27 18:14:30,617,2.90,-3.59,-1.05,-0.14,0.94,1.39,1.52,1.39,0.90,0.81,0.72,,,,11795.819336,10340.226563,9868.794922,9341.676758,9128.359375,9070.154297,9131.866211,9358.521484,9403.217773,9446.957031,-6.60,0,0,0,000
2017/02/28 02:14:30,618,2.90,-3.57,-1.06,-0.15,0.93,1.39,1.52,1.39,0.90,0.81,0.72,,,,11782.886719,10347.047852,9873.940430,9345.285156,9129.528320,9070.154297,9131.866211,9358.521484,9403.217773,9446.957031,-6.90,0,0,0,000
2017/02/28 10:14:30,619,2.90,-3.62,-1.08,-0.16,0.93,1.39,1.52,1.39,0.90,0.81,0.72,,,,11815.254883,10355.240234,9877.801758,9347.688477,9131.866211,9071.314453,9131.866211,9358.521484,9403.217773,9446.957031,-7.40,0,0,0,000
2017/02/28 18:14:30,620,2.90,-3.72,-1.10,-0.17,0.92,1.38,1.52,1.39,0.90,0.81,0.72,,,,11872.183594,10364.808594,9882.953125,9350.094727,9133.035156,9071.314453,9131.866211,9358.521484,9403.217773,9446.957031,-7.90,0,0,0,000
2017/03/01 02:14:30,621,2.90,-3.75,-1.12,-0.18,0.92,1.38,1.52,1.39,0.90,0.81,0.72,,,,11895.057617,10378.497070,9889.398438,9352.500977,9134.204102,9072.473633,9131.866211,9358.521484,9403.217773,9446.957031,-8.00,0,0,0,000
2017/03/01 10:14:30,622,2.90,-3.76,-1.14,-0.19,0.91,1.38,1.52,1.39,0.90,0.81,0.72,,,,11899.966797,10388.092773,9895.846680,9356.114258,9136.543945,9072.473633,9131.866211,9358.521484,9403.217773,9446.957031,-8.00,0,0,0,000
2017/03/01 18:14:30,623,2.90,-3.74,-1.15,-0.20,0.90,1.37,1.51,1.39,0.90,0.81,0.72,,,,11890.150391,10394.954102,9899.718750,9358.521484,9137.712891,9073.633789,9131.866211,9358.521484,9403.217773,9446.957031,-8.10,0,0,0,000
2017/03/02 02:14:30,624,2.90,-3.70,-1.16,-0.21,0.90,1.37,1.51,1.39,0.90,0.81,0.72,,,,11862.398438,10400.448242,9903.592773,9360.931641,9138.882813,9073.633789,9131.866211,9358.521484,9403.217773,9446.957031,-8.00,0,0,0,000
2017/03/02 10:14:30,625,2.90,-3.65,-1.18,-0.22,0.89,1.37,1.51,1.39,0.90,0.81,0.72,,,,11834.731445,10407.319336,9908.760742,9363.340820,9141.224609,9074.794922,9131.866211,9358.521484,9403.217773,9446.957031,-7.90,0,0,0,000
2017/03/02 18:14:30,626,2.90,-3.64,-1.20,-0.23,0.89,1.36,1.51,1.39,0.90,0.81,0.72,,,,11824.988281,10418.326172,9915.225586,9365.752930,9142.395508,9074.794922,9131.866211,9358.521484,9403.217773,9446.957031,-7.30,0,0,0,000
2017/03/03 02:14:30,627,2.90,-3.60,-1.21,-0.24,0.88,1.36,1.51,1.39,0.90,0.81,0.72,,,,11799.055664,10427.968750,9920.401367,9368.163086,9143.566406,9075.954102,9131.866211,9358.521484,9403.217773,9446.957031,-7.20,0,0,0,000
2017/03/03 10:14:30,628,2.90,-3.60,-1.23,-0.25,0.88,1.36,1.51,1.39,0.91,0.81,0.72,,,,11802.293945,10437.622070,9926.876953,9370.576172,9145.908203,9075.954102,9131.866211,9357.316406,9403.217773,9446.957031,-7.50,0,0,0,000
2017/03/03 18:14:30,629,2.90,-3.61,-1.25,-0.27,0.87,1.35,1.51,1.39,0.91,0.81,0.72,,,,11807.152344,10447.288086,9933.356445,9374.196289,9147.079102,9075.954102,9131.866211,9357.316406,9403.217773,9446.957031,-7.50,0,0,0,000
2017/03/04 02:14:30,630,2.90,-3.67,-1.27,-0.28,0.86,1.35,1.50,1.39,0.91,0.81,0.72,,,,11844.487305,10455.582031,9939.840820,9376.611328,9148.250977,9077.115234,9131.866211,9357.316406,9403.217773,9446.957031,-6.50,0,0,0,000
2017/03/04 10:14:30,631,2.90,-3.85,-1.28,-0.29,0.86,1.35,1.50,1.39,0.91,0.81,0.72,,,,11955.791016,10462.500000,9945.033203,9379.026367,9150.594727,9077.115234,9131.866211,9357.316406,9403.217773,9446.957031,-6.50,0,0,0,000
2017/03/04 18:14:30,632,2.90,-4.05,-1.29,-0.30,0.85,1.34,1.50,1.39,0.91,0.81,0.72,,,,12083.519531,10470.808594,9950.228516,9381.440430,9151.766602,9078.276367,9131.866211,9357.316406,9403.217773,9446.957031,-7.20,0,0,0,000
2017/03/05 02:14:30,633,2.90,-4.22,-1.31,-0.31,0.85,1.34,1.50,1.39,0.91,0.81,0.72,,,,12192.764648,10479.126953,9955.426758,9383.858398,9152.940430,9078.276367,9131.866211,9357.316406,9403.217773,9446.957031,-7.30,0,0,0,000
2017/03/05 10:14:30,634,2.90,-4.40,-1.32,-0.32,0.84,1.34,1.50,1.39,0.91,0.81,0.72,,,,12306.765625,10487.452148,9961.929688,9387.484375,9155.285156,9079.436523,9131.866211,9357.316406,9403.217773,9446.957031,-7.10,0,0,0,000
2017/03/05 18:14:30,635,2.90,-4.54,-1.35,-0.34,0.84,1.33,1.50,1.39,0.91,0.81,0.72,,,,12396.234375,10498.567383,9968.438477,9389.903320,9156.458008,9079.436523,9131.866211,9357.316406,9403.217773,9446.957031,-7.30,0,0,0,000
2017/03/06 02:14:30,636,2.90,-4.66,-1.37,-0.35,0.83,1.33,1.50,1.38,0.91,0.81,0.72,,,,12477.857422,10509.696289,9974.952148,9392.322266,9157.630859,9080.598633,9133.035156,9357.316406,9403.217773,9446.957031,-7.30,0,0,0,000
2017/03/06 10:14:30,637,2.90,-4.80,-1.39,-0.36,0.82,1.33,1.50,1.38,0.91,0.81,0.72,,,,12569.012695,10523.628906,9981.471680,9395.952148,9159.977539,9080.598633,9133.035156,9357.316406,9403.217773,9446.957031,-7.80,0,0,0,000
2017/03/06 18:14:30,638,2.90,-4.96,-1.42,-0.37,0.82,1.32,1.49,1.38,0.91,0.81,0.72,,,,12675.316406,10537.586914,9987.994141,9398.373047,9161.150391,9081.758789,9133.035156,9357.316406,9403.217773,9446.957031,-7.90,0,0,0,000
2017/03/07 02:14:30,639,2.90,-5.10,-1.44,-0.39,0.81,1.32,1.49,1.38,0.91,0.81,0.72,,,,12766.637695,10550.166016,9994.524414,9400.794922,9163.499023,9082.920898,9133.035156,9357.316406,9403.217773,9446.957031,-8.40,0,0,0,000
2017/03/07 10:14:30,640,2.90,-5.21,-1.47,-0.40,0.81,1.32,1.49,1.38,0.91,0.81,0.72,,,,12840.706055,10564.168945,10001.059570,9404.429688,9164.672852,9082.920898,9133.035156,9357.316406,9403.217773,9446.957031,-9.40,0,0,0,000
2017/03/07 18:14:30,641,2.90,-5.25,-1.49,-0.41,0.80,1.31,1.49,1.38,0.91,0.81,0.72,,,,12869.768555,10578.194336,10006.291016,9406.853516,9167.021484,9084.083008,9133.035156,9357.316406,9403.217773,9446.957031,-10.10,0,0,0,000
2017/03/08 02:14:30,642,2.90,-5.25,-1.52,-0.43,0.79,1.31,1.49,1.38,0.91,0.81,0.72,,,,12866.130859,10593.650391,10014.146484,9410.490234,9168.196289,9084.083008,9133.035156,9357.316406,9403.217773,9446.957031,-10.40,0,0,0,000
2017/03/08 10:14:30,643,2.90,-5.27,-1.55,-0.44,0.79,1.31,1.49,1.38,0.91,0.81,0.72,,,,12884.333984,10610.542969,10020.697266,9412.916992,9169.371094,9085.245117,9133.035156,9357.316406,9403.217773,9446.957031,-10.70,0,0,0,000
2017/03/08 18:14:30,644,2.90,-5.29,-1.58,-0.45,0.78,1.30,1.49,1.38,0.91,0.81,0.72,,,,12895.272461,10627.469727,10027.253906,9415.343750,9171.721680,9085.245117,9133.035156,9357.316406,9403.217773,9446.957031,-11.00,0,0,0,000
2017/03/09 02:14:30,645,2.90,-5.30,-1.61,-0.47,0.78,1.30,1.48,1.38,0.91,0.81,0.72,,,,12900.745117,10643.017578,10035.128906,9418.983398,9172.896484,9086.406250,9133.035156,9357.316406,9403.217773,9446.957031,-11.00,0,0,0,000
2017/03/09 10:14:30,646,2.90,-5.38,-1.64,-0.48,0.77,1.29,1.48,1.38,0.91,0.81,0.72,,,,12955.662109,10660.011719,10043.009766,9421.413086,9175.248047,9086.406250,9134.204102,9357.316406,9403.217773,9446.957031,-11.40,0,0,0,000
2017/03/09 18:14:30,647,2.90,-5.41,-1.67,-0.49,0.76,1.29,1.48,1.38,0.91,0.81,0.72,,,,12977.718750,10674.200195,10049.586914,9425.056641,9176.424805,9087.568359,9134.204102,9357.316406,9403.217773,9446.957031,-11.30,0,0,0,000
2017/03/10 02:14:30,648,2.90,-5.53,-1.70,-0.51,0.76,1.29,1.48,1.38,0.91,0.81,0.72,,,,13060.888672,10689.834961,10057.482422,9427.486328,9177.600586,9087.568359,9134.204102,9357.316406,9403.217773,9446.957031,-10.00,0,0,0,000
2017/03/10 10:14:30,649,2.90,-5.71,-1.73,-0.52,0.75,1.28,1.48,1.38,0.91,0.81,0.72,,,,13186.080078,10706.924805,10065.387695,9429.916992,9179.953125,9088.731445,9134.204102,9357.316406,9403.217773,9446.957031,-9.90,0,0,0,000
2017/03/10 18:14:30,650,2.90,-5.83,-1.76,-0.54,0.75,1.28,1.48,1.38,0.91,0.81,0.72,,,,13272.990234,10725.479492,10073.300781,9433.566406,9181.129883,9088.731445,9134.204102,9357.316406,9403.217773,9446.957031,-10.60,0,0,0,000
2017/03/11 02:14:30,651,2.90,-5.91,-1.79,-0.56,0.74,1.27,1.48,1.38,0.91,0.81,0.72,,,,13326.280273,10742.642578,10082.540039,9435.999023,9183.484375,9089.893555,9134.204102,9357.316406,9403.217773,9446.957031,-11.20,0,0,0,000
2017/03/11 10:14:30,652,2.90,-6.04,-1.82,-0.57,0.73,1.27,1.47,1.38,0.91,0.81,0.72,,,,13418.322266,10759.840820,10089.147461,9439.649414,9184.661133,9091.056641,9134.204102,9357.316406,9403.217773,9446.957031,-12.00,0,0,0,000
2017/03/11 18:14:30,653,2.90,-6.09,-1.85,-0.59,0.73,1.27,1.47,1.38,0.91,0.81,0.72,,,,13453.064453,10775.636719,10097.084961,9442.085938,9185.837891,9091.056641,9134.204102,9357.316406,9403.217773,9446.957031,-12.40,0,0,0,000
2017/03/12 02:14:30,654,2.90,-6.08,-1.88,-0.60,0.72,1.26,1.47,1.38,0.91,0.81,0.72,,,,13449.198242,10794.344727,10106.353516,9445.739258,9188.194336,9092.219727,9135.374023,9357.316406,9403.217773,9446.957031,-12.50,0,0,0,000
2017/03/12 10:14:30,655,2.90,-6.06,-1.93,-0.62,0.71,1.26,1.47,1.38,0.91,0.81,0.72,,,,13429.889648,10817.425781,10115.631836,9448.175781,9189.372070,9092.219727,9135.374023,9357.316406,9403.217773,9446.957031,-12.00,0,0,0,000
2017/03/12 18:14:30,656,2.90,-5.94,-1.95,-0.64,0.71,1.26,1.47,1.38,0.91,0.81,0.72,,,,13347.295898,10830.436523,10123.593750,9450.613281,9190.549805,9093.380859,9135.374023,9357.316406,9403.217773,9446.957031,-11.40,0,0,0,000
2017/03/13 02:14:30,657,2.90,-5.78,-1.98,-0.66,0.70,1.25,1.47,1.38,0.91,0.81,0.72,,,,13236.997070,10850.716797,10132.892578,9454.270508,9192.906250,9093.380859,9135.374023,9357.316406,9403.217773,9446.957031,-10.80,0,0,0,000
2017/03/13 10:14:30,658,2.90,-5.63,-2.03,-0.68,0.70,1.25,1.47,1.38,0.91,0.81,0.72,,,,13129.820313,10875.407227,10143.534180,9456.710938,9194.085938,9094.545898,9135.374023,9356.114258,9403.217773,9446.957031,-9.90,0,0,0,000
2017/03/13 18:14:30,659,2.90,-5.40,-2.06,-0.70,0.69,1.25,1.47,1.38,0.91,0.81,0.72,,,,12968.521484,10894.338867,10154.188477,9460.371094,9196.443359,9094.545898,9134.204102,9356.114258,9403.217773,9446.957031,-8.90,0,0,0,000
2017/03/14 02:14:30,660,2.90,-5.16,-2.09,-0.71,0.68,1.24,1.46,1.38,0.91,0.81,0.72,,,,12806.309570,10910.391602,10163.522461,9462.813477,9197.622070,9095.709961,9134.204102,9356.114258,9403.217773,9446.957031,-8.10,0,0,0,000
2017/03/14 10:14:30,661,2.90,-4.95,-2.11,-0.73,0.68,1.24,1.46,1.38,0.91,0.81,0.72,,,,12666.411133,10922.083008,10172.868164,9466.475586,9198.802734,9095.709961,9135.374023,9356.114258,9403.217773,9445.739258,-7.70,0,0,0,000
2017/03/14 18:14:30,662,2.90,-4.79,-2.14,-0.75,0.67,1.24,1.46,1.38,0.91,0.81,0.72,,,,12563.729492,10936.722656,10182.223633,9468.918945,9201.161133,9096.873047,9134.204102,9356.114258,9403.217773,9445.739258,-7.30,0,0,0,000
2017/03/15 02:14:30,663,2.90,-4.67,-2.17,-0.77,0.66,1.23,1.46,1.38,0.91,0.81,0.72,,,,12484.837891,10952.855469,10194.269531,9472.585938,9202.342773,9096.873047,9134.204102,9356.114258,9403.217773,9445.739258,-7.10,0,0,0,000
2017/03/15 10:14:30,664,2.90,-4.56,-2.18,-0.79,0.66,1.23,1.46,1.38,0.91,0.81,0.72,,,,12408.344727,10961.667969,10204.992188,9476.254883,9204.702148,9098.037109,9134.204102,9356.114258,9403.217773,9445.739258,-6.80,0,0,0,000
2017/03/15 18:14:30,665,2.90,-4.45,-2.19,-0.81,0.65,1.23,1.46,1.38,0.91,0.81,0.72,,,,12341.073242,10967.546875,10215.726563,9479.924805,9205.882813,9098.037109,9135.374023,9356.114258,9403.217773,9445.739258,-6.70,0,0,0,000
2017/03/16 02:14:30,666,2.90,-4.37,-2.20,-0.83,0.64,1.22,1.46,1.38,0.91,0.81,0.72,,,,12287.952148,10971.958984,10226.477539,9482.371094,9207.063477,9099.201172,9135.374023,9356.114258,9403.217773,9445.739258,-6.70,0,0,0,000
2017/03/16 10:14:30,667,2.90,-4.31,-2.21,-0.85,0.64,1.22,1.46,1.38,0.91,0.81,0.72,,,,12245.334961,10976.375000,10235.896484,9486.044922,9209.425781,9099.201172,9135.374023,9356.114258,9402.005859,9445.739258,-6.60,0,0,0,000
2017/03/16 18:14:30,668,2.90,-4.25,-2.21,-0.87,0.63,1.22,1.45,1.38,0.91,0.81,0.72,,,,12206.303711,10977.847656,10245.326172,9489.719727,9210.606445,9100.365234,9135.374023,9354.910156,9402.005859,9445.739258,-6.60,0,0,0,000
2017/03/17 02:14:30,669,2.95,-4.19,-2.21,-0.89,0.62,1.21,1.45,1.38,0.91,0.81,0.72,,,,12169.124023,10977.847656,10253.416016,9493.395508,9212.969727,9100.365234,9135.374023,9354.910156,9402.005859,9445.739258,-6.60,0,0,0,000
2017/03/17 10:14:30,670,2.90,-4.13,-2.20,-0.90,0.62,1.21,1.45,1.38,0.91,0.81,0.72,,,,12133.777344,10974.903320,10260.165039,9495.848633,9214.152344,9101.529297,9135.374023,9354.910156,9402.005859,9445.739258,-6.50,0,0,0,000
2017/03/17 18:14:30,671,2.90,-4.09,-2.20,-0.91,0.61,1.20,1.45,1.38,0.91,0.81,0.72,,,,12105.264648,10973.430664,10268.270508,9499.528320,9216.514648,9101.529297,9135.374023,9354.910156,9402.005859,9445.739258,-6.50,0,0,0,000
2017/03/18 02:14:30,672,2.90,-4.04,-2.20,-0.93,0.60,1.20,1.45,1.38,0.91,0.81,0.72,,,,12078.507813,10971.958984,10275.032227,9503.208008,9217.698242,9102.693359,9135.374023,9354.910156,9402.005859,9445.739258,-6.50,0,0,0,000
2017/03/18 10:14:30,673,2.95,-4.01,-2.20,-0.94,0.59,1.20,1.45,1.38,0.91,0.81,0.72,,,,12058.495117,10970.489258,10283.152344,9506.891602,9220.063477,9103.858398,9135.374023,9354.910156,9402.005859,9445.739258,-6.40,0,0,0,000
2017/03/18 18:14:30,674,2.90,-3.99,-2.20,-0.96,0.59,1.19,1.45,1.38,0.91,0.81,0.72,,,,12041.850586,10970.489258,10289.925781,9510.575195,9221.247070,9103.858398,9135.374023,9354.910156,9402.005859,9445.739258,-6.40,0,0,0,000
2017/03/19 02:14:30,675,2.90,-3.96,-2.19,-0.97,0.58,1.19,1.44,1.38,0.91,0.81,0.72,,,,12025.236328,10969.017578,10296.706055,9514.262695,9223.613281,9105.024414,9135.374023,9354.910156,9402.005859,9445.739258,-6.40,0,0,0,000
2017/03/19 10:14:30,676,2.90,-3.94,-2.19,-0.98,0.57,1.19,1.44,1.38,0.91,0.81,0.72,,,,12011.967773,10967.546875,10303.490234,9517.951172,9224.796875,9105.024414,9136.543945,9354.910156,9402.005859,9445.739258,-6.40,0,0,0,000
2017/03/19 18:14:30,677,2.90,-3.92,-2.19,-0.99,0.56,1.18,1.44,1.38,0.91,0.81,0.72,,,,12000.373047,10964.606445,10308.921875,9521.640625,9227.163086,9106.187500,9136.543945,9354.910156,9402.005859,9445.739258,-6.50,0,0,0,000
2017/03/20 02:14:30,678,2.90,-3.90,-2.18,-1.00,0.56,1.18,1.44,1.38,0.91,0.81,0.72,,,,11988.793945,10961.667969,10312.999023,9525.332031,9228.347656,9106.187500,9136.543945,9354.910156,9402.005859,9445.739258,-6.50,0,0,0,000
2017/03/20 10:14:30,679,2.90,-3.88,-2.17,-1.01,0.55,1.17,1.44,1.38,0.91,0.81,0.72,,,,11977.229492,10957.259766,10317.077148,9529.025391,9230.715820,9107.353516,9136.543945,9354.910156,9402.005859,9445.739258,-6.50,0,0,0,000
2017/03/20 18:14:30,680,2.90,-3.86,-2.17,-1.01,0.54,1.17,1.44,1.38,0.91,0.81,0.72,,,,11964.031250,10952.855469,10321.157227,9532.719727,9231.900391,9107.353516,9136.543945,9354.910156,9402.005859,9445.739258,-6.50,0,0,0,000
2017/03/21 02:14:30,681,2.90,-3.85,-2.16,-1.02,0.53,1.17,1.44,1.38,0.91,0.81,0.72,,,,11955.791016,10949.919922,10325.239258,9536.416992,9234.270508,9108.518555,9136.543945,9354.910156,9402.005859,9445.739258,-6.60,0,0,0,000
2017/03/21 10:14:30,682,2.90,-3.83,-2.15,-1.03,0.52,1.16,1.43,1.38,0.91,0.81,0.72,,,,11944.269531,10945.518555,10327.961914,9540.116211,9235.455078,9109.684570,9136.543945,9354.910156,9402.005859,9445.739258,-6.50,0,0,0,000
2017/03/21 18:14:30,683,2.90,-3.81,-2.15,-1.03,0.52,1.16,1.43,1.38,0.91,0.81,0.72,,,,11931.120117,10942.585938,10330.686523,9543.815430,9237.826172,9109.684570,9136.543945,9354.910156,9402.005859,9445.739258,-6.50,0,0,0,000
2017/03/22 02:14:30,684,2.90,-3.79,-2.14,-1.04,0.51,1.16,1.43,1.37,0.91,0.81,0.72,,,,11917.989258,10939.652344,10334.772461,9547.518555,9239.012695,9110.850586,9137.712891,9354.910156,9402.005859,9445.739258,-6.40,0,0,0,000
2017/03/22 10:14:30,685,2.90,-3.77,-2.14,-1.05,0.50,1.15,1.43,1.37,0.91,0.81,0.72,,,,11906.514648,10938.188477,10338.862305,9551.222656,9241.384766,9110.850586,9137.712891,9354.910156,9402.005859,9445.739258,-6.40,0,0,0,000
2017/03/22 18:14:30,686,2.90,-3.75,-2.14,-1.05,0.49,1.15,1.43,1.37,0.91,0.81,0.72,,,,11895.057617,10936.722656,10341.589844,9554.928711,9242.570313,9112.016602,9137.712891,9354.910156,9402.005859,9445.739258,-6.30,0,0,0,000
2017/03/23 02:14:30,687,2.90,-3.74,-2.14,-1.06,0.49,1.14,1.43,1.37,0.91,0.81,0.72,,,,11885.247070,10936.722656,10345.682617,9558.635742,9244.943359,9113.182617,9137.712891,9354.910156,9402.005859,9445.739258,-6.20,0,0,0,000
2017/03/23 10:14:30,688,2.90,-3.71,-2.13,-1.07,0.48,1.14,1.43,1.37,0.91,0.81,0.72,,,,11870.551758,10935.257813,10349.776367,9562.344727,9247.316406,9113.182617,9137.712891,9353.706055,9402.005859,9445.739258,-6.10,0,0,0,000
2017/03/23 18:14:30,689,2.90,-3.68,-2.13,-1.07,0.47,1.14,1.42,1.37,0.91,0.81,0.72,,,,11850.996094,10933.791992,10352.507813,9566.055664,9248.504883,9114.349609,9137.712891,9353.706055,9402.005859,9445.739258,-5.90,0,0,0,000
2017/03/24 02:14:30,690,2.90,-3.64,-2.12,-1.08,0.46,1.13,1.42,1.37,0.91,0.81,0.72,,,,11828.235352,10929.399414,10353.874023,9569.769531,9250.879883,9114.349609,9137.712891,9353.706055,9402.005859,9445.739258,-5.80,0,0,0,000
2017/03/24 10:14:30,691,2.95,-3.61,-2.12,-1.08,0.46,1.13,1.42,1.37,0.91,0.81,0.72,,,,11807.152344,10926.471680,10355.240234,9572.245117,9252.067383,9115.514648,9137.712891,9353.706055,9402.005859,9445.739258,-5.70,0,0,0,000
2017/03/24 18:14:30,692,2.90,-3.58,-2.11,-1.08,0.45,1.12,1.42,1.37,0.91,0.81,0.72,,,,11787.734375,10923.545898,10357.972656,9575.960938,9254.442383,9115.514648,9137.712891,9353.706055,9402.005859,9445.739258,-5.60,0,0,0,000
2017/03/25 02:14:30,693,2.95,-3.55,-2.11,-1.09,0.44,1.12,1.42,1.37,0.91,0.81,0.72,,,,11773.199219,10922.083008,10360.707031,9579.678711,9255.630859,9116.681641,9138.882813,9353.706055,9402.005859,9445.739258,-5.60,0,0,0,000
2017/03/25 10:14:30,694,2.90,-3.53,-2.11,-1.09,0.44,1.12,1.42,1.37,0.91,0.81,0.72,,,,11758.687500,10920.621094,10363.441406,9583.397461,9258.008789,9117.848633,9138.882813,9353.706055,9402.005859,9445.739258,-5.50,0,0,0,000
2017/03/25 18:14:30,695,2.95,-3.51,-2.11,-1.10,0.43,1.11,1.42,1.37,0.91,0.81,0.72,,,,11745.807617,10919.158203,10366.175781,9587.118164,9260.386719,9117.848633,9138.882813,9353.706055,9402.005859,9445.739258,-5.50,0,0,0,000
2017/03/26 02:14:30,696,2.90,-3.48,-2.10,-1.10,0.42,1.11,1.41,1.37,0.91,0.81,0.72,,,,11728.129883,10916.234375,10367.544922,9590.842773,9261.576172,9119.016602,9138.882813,9353.706055,9402.005859,9445.739258,-5.40,0,0,0,000
2017/03/26 10:14:30,697,2.90,-3.45,-2.09,-1.10,0.41,1.10,1.41,1.37,0.91,0.81,0.72,,,,11710.489258,10911.850586,10368.912109,9594.565430,9263.954102,9119.016602,9138.882813,9353.706055,9402.005859,9444.520508,-5.30,0,0,0,000
2017/03/26 18:14:30,698,2.90,-3.42,-2.09,-1.11,0.41,1.10,1.41,1.37,0.91,0.81,0.72,,,,11691.281250,10908.930664,10370.282227,9598.291992,9265.144531,9120.183594,9138.882813,9353.706055,9402.005859,9445.739258,-5.20,0,0,0,000
2017/03/27 02:14:30,699,2.95,-3.40,-2.08,-1.11,0.40,1.10,1.41,1.37,0.91,0.81,0.72,,,,11676.904297,10906.009766,10373.018555,9600.778320,9267.523438,9120.183594,9138.882813,9353.706055,9402.005859,9444.520508,-5.20,0,0,0,000
2017/03/27 10:14:30,700,2.95,-3.37,-2.08,-1.11,0.39,1.09,1.41,1.37,0.91,0.81,0.72,,,,11662.548828,10903.091797,10374.388672,9604.508789,9269.905273,9121.350586,9138.882813,9353.706055,9402.005859,9444.520508,-5.10,0,0,0,000
